Refund_ID,Transaction_ID,Refund_Date,Refund_Amount,Refund_Reason,Refund_Status
REF100403,TXN10117993,17-05-2025,610.54,Customer Request,Completed
REF100404,TXN10080656,27-06-2023,854.82,Merchant Cancellation,Completed
REF100405,TXN10196254,14-05-2024,231.46,Customer Request,Completed
REF100406,TXN10027995,02-02-2023,340.85,Merchant Cancellation,Completed
REF100407,TXN10069271,28-01-2024,1411.1,Failed Service,Completed
REF100408,TXN10071541,13-12-2025,958.85,Duplicate Payment,Completed
REF100409,TXN10069579,12-12-2024,1133.68,Product Return,Completed
REF100410,TXN10016424,06-01-2024,351.2,Duplicate Payment,Completed
REF100411,TXN10098718,29-03-2025,523.08,Customer Request,Completed
REF100412,TXN10117596,23-10-2023,1739.15,Customer Request,Completed
REF100413,TXN10010050,13-03-2025,1122.01,Failed Service,Completed
REF100414,TXN10071186,24-09-2024,824.17,Customer Request,Completed
REF100415,TXN10146760,24-02-2025,325.49,Merchant Cancellation,Completed
REF100416,TXN10183743,09-01-2025,1523.82,Customer Request,Completed
REF100417,TXN10040580,30-06-2025,154.3,Customer Request,Completed
REF100418,TXN10139656,04-11-2025,221.22,Customer Request,Completed
REF100419,TXN10003994,31-10-2024,475,Duplicate Payment,Completed
REF100420,TXN10025427,31-05-2024,863.64,Duplicate Payment,Completed
REF100421,TXN10056787,08-08-2025,562.23,Failed Service,Completed
REF100422,TXN10081524,23-09-2024,1276.83,Duplicate Payment,Completed
REF100423,TXN10180851,19-04-2023,432.41,Product Return,Completed
REF100424,TXN10173657,30-05-2023,669.12,Failed Service,Completed
REF100425,TXN10078792,17-09-2023,334.37,Product Return,Pending
REF100426,TXN10123038,23-11-2023,2832,Duplicate Payment,Completed
REF100427,TXN10027247,06-07-2025,247.09,Customer Request,Completed
REF100428,TXN10152820,13-09-2025,544.64,Duplicate Payment,Completed
REF100429,TXN10055618,09-03-2023,489.94,Failed Service,Completed
REF100430,TXN10124173,29-09-2025,130.03,Product Return,Completed
REF100431,TXN10005875,30-11-2024,298.62,Product Return,Completed
REF100432,TXN10190278,24-09-2024,484.72,Failed Service,Completed
REF100433,TXN10085176,10-04-2025,251.77,Customer Request,Completed
REF100434,TXN10153391,31-07-2025,75.19,Customer Request,Completed
REF100435,TXN10163655,25-02-2025,475.64,Product Return,Completed
REF100436,TXN10149698,12-10-2024,151.86,Product Return,Completed
REF100437,TXN10124208,27-02-2023,1048.13,Merchant Cancellation,Completed
REF100438,TXN10031899,14-07-2024,226.41,Merchant Cancellation,Completed
REF100439,TXN10180557,09-03-2023,749.63,Failed Service,Completed
REF100440,TXN10183137,18-09-2024,460.67,Merchant Cancellation,Completed
REF100441,TXN10133477,13-11-2023,313.84,Customer Request,Pending
REF100442,TXN10164234,23-12-2023,155.09,Merchant Cancellation,Completed
REF100443,TXN10098866,03-07-2023,2068.37,Merchant Cancellation,Completed
REF100444,TXN10082993,03-05-2023,550.82,Product Return,Completed
REF100445,TXN10089160,18-09-2025,778.64,Duplicate Payment,Completed
REF100446,TXN10061772,28-12-2024,535.13,Product Return,Completed
REF100447,TXN10024633,29-06-2025,561.41,Merchant Cancellation,Completed
REF100448,TXN10069050,06-08-2024,1448.25,Failed Service,Completed
REF100449,TXN10028539,16-10-2023,1707.8,Failed Service,Pending
REF100450,TXN10036536,23-05-2025,298.92,Product Return,Completed
REF100451,TXN10142190,31-01-2025,206.46,Duplicate Payment,Completed
REF100452,TXN10120096,04-10-2023,233.04,Product Return,Completed
REF100453,TXN10104812,08-01-2025,145.17,Product Return,Completed
REF100454,TXN10072295,10-11-2025,454.19,Merchant Cancellation,Completed
REF100455,TXN10096377,13-09-2023,1162.38,Product Return,Completed
REF100456,TXN10039364,02-01-2025,361.48,Merchant Cancellation,Completed
REF100457,TXN10182160,09-04-2023,849.85,Product Return,Completed
REF100458,TXN10002003,03-01-2026,141.17,Failed Service,Completed
REF100459,TXN10148732,02-05-2025,753.8,Customer Request,Completed
REF100460,TXN10091352,21-12-2025,470.92,Merchant Cancellation,Completed
REF100461,TXN10019160,06-01-2025,667.59,Duplicate Payment,Completed
REF100462,TXN10074355,22-09-2024,80.98,Product Return,Completed
REF100463,TXN10017038,31-08-2025,296.91,Duplicate Payment,Completed
REF100464,TXN10178094,15-12-2024,487.66,Failed Service,Completed
REF100465,TXN10127791,29-01-2025,366.7,Merchant Cancellation,Completed
REF100466,TXN10106267,29-12-2023,702.26,Product Return,Pending
REF100467,TXN10124572,01-07-2024,943.8,Product Return,Completed
REF100468,TXN10010468,25-07-2025,292.89,Duplicate Payment,Completed
REF100469,TXN10072865,07-10-2025,2634.25,Failed Service,Pending
REF100470,TXN10187500,21-07-2023,448.48,Failed Service,Completed
REF100471,TXN10163870,10-01-2025,235.14,Customer Request,Rejected
REF100472,TXN10192691,10-08-2024,624.96,Product Return,Completed
REF100473,TXN10096583,28-07-2023,459.19,Customer Request,Completed
REF100474,TXN10101997,01-08-2023,754.22,Duplicate Payment,Completed
REF100475,TXN10005956,14-06-2025,628.99,Failed Service,Completed
REF100476,TXN10014249,26-09-2023,204.74,Failed Service,Completed
REF100477,TXN10146424,31-08-2024,206.79,Customer Request,Pending
REF100478,TXN10183817,17-07-2024,214.85,Product Return,Completed
REF100479,TXN10073780,25-12-2023,265.04,Customer Request,Completed
REF100480,TXN10058880,15-12-2024,305.95,Merchant Cancellation,Completed
REF100481,TXN10088828,06-03-2023,258.01,Failed Service,Completed
REF100482,TXN10146804,12-09-2024,1300.8,Product Return,Completed
REF100483,TXN10050289,03-04-2023,661.42,Failed Service,Pending
REF100484,TXN10035625,06-04-2023,896.6,Product Return,Completed
REF100485,TXN10020240,24-03-2023,344.87,Duplicate Payment,Completed
REF100486,TXN10160064,23-01-2023,452.15,Duplicate Payment,Completed
REF100487,TXN10155157,19-05-2024,508.18,Product Return,Completed
REF100488,TXN10075355,03-12-2023,780.69,Duplicate Payment,Completed
REF100489,TXN10188092,27-10-2024,798.14,Product Return,Completed
REF100490,TXN10095811,31-07-2023,602.77,Failed Service,Completed
REF100491,TXN10037050,06-04-2025,505.49,Customer Request,Completed
REF100492,TXN10037361,22-06-2024,225.45,Merchant Cancellation,Completed
REF100493,TXN10187379,02-06-2025,107.26,Product Return,Rejected
REF100494,TXN10109999,28-08-2024,591.65,Duplicate Payment,Completed
REF100495,TXN10082423,02-04-2025,180.59,Merchant Cancellation,Completed
REF100496,TXN10048325,19-02-2023,1393.05,Duplicate Payment,Completed
REF100497,TXN10015908,23-02-2023,136.83,Duplicate Payment,Completed
REF100498,TXN10137118,22-11-2024,814.67,Failed Service,Completed
REF100499,TXN10168874,05-04-2023,204.8,Merchant Cancellation,Completed
REF100500,TXN10121182,03-06-2023,193.01,Product Return,Completed
REF100501,TXN10097517,19-02-2024,462.63,Merchant Cancellation,Completed
REF100502,TXN10126700,30-03-2024,214.01,Merchant Cancellation,Pending
REF100503,TXN10172793,20-10-2023,159.86,Failed Service,Completed
REF100504,TXN10134892,05-02-2025,5529.1,Failed Service,Completed
REF100505,TXN10050187,05-09-2024,1659.32,Customer Request,Completed
REF100506,TXN10137002,19-05-2025,1087.82,Merchant Cancellation,Completed
REF100507,TXN10085042,21-01-2025,68.98,Customer Request,Completed
REF100508,TXN10106535,15-01-2023,149.05,Customer Request,Completed
REF100509,TXN10051362,04-05-2024,1059.58,Duplicate Payment,Completed
REF100510,TXN10188754,28-07-2023,310.03,Duplicate Payment,Completed
REF100511,TXN10083183,27-07-2024,532.21,Product Return,Completed
REF100512,TXN10118795,10-01-2023,220.9,Duplicate Payment,Pending
REF100513,TXN10082279,30-12-2025,89.85,Customer Request,Completed
REF100514,TXN10168478,25-06-2025,358.86,Duplicate Payment,Completed
REF100515,TXN10042385,28-08-2025,1594.94,Customer Request,Rejected
REF100516,TXN10154330,17-04-2024,671.77,Product Return,Completed
REF100517,TXN10058408,18-11-2023,225.35,Customer Request,Completed
REF100518,TXN10077808,26-05-2025,300.64,Duplicate Payment,Completed
REF100519,TXN10052580,14-09-2024,478.17,Customer Request,Completed
REF100520,TXN10099895,10-11-2024,304.74,Failed Service,Completed
REF100521,TXN10093744,05-04-2023,849.06,Duplicate Payment,Completed
REF100522,TXN10071494,25-09-2023,524.88,Duplicate Payment,Completed
REF100523,TXN10085882,09-07-2024,584.5,Merchant Cancellation,Completed
REF100524,TXN10180388,08-04-2025,1057.99,Merchant Cancellation,Completed
REF100525,TXN10111462,12-03-2025,326.3,Merchant Cancellation,Rejected
REF100526,TXN10033801,17-04-2025,99.9,Duplicate Payment,Completed
REF100527,TXN10005314,15-07-2025,1011.31,Failed Service,Completed
REF100528,TXN10085174,19-12-2025,691.25,Customer Request,Completed
REF100529,TXN10097089,15-11-2025,353.91,Merchant Cancellation,Completed
REF100530,TXN10173484,07-08-2025,325.65,Product Return,Completed
REF100531,TXN10038934,04-08-2024,258.66,Customer Request,Completed
REF100532,TXN10069793,14-11-2023,339.09,Merchant Cancellation,Completed
REF100533,TXN10190313,25-06-2025,675.15,Customer Request,Pending
REF100534,TXN10192221,03-11-2023,219.68,Customer Request,Completed
REF100535,TXN10098338,13-07-2023,104.22,Duplicate Payment,Completed
REF100536,TXN10011649,10-05-2025,250.37,Customer Request,Completed
REF100537,TXN10034549,28-04-2025,230.84,Failed Service,Completed
REF100538,TXN10042116,10-06-2023,398.93,Merchant Cancellation,Completed
REF100539,TXN10177488,18-08-2024,215.62,Product Return,Completed
REF100540,TXN10032809,03-09-2023,380.96,Failed Service,Completed
REF100541,TXN10167182,19-03-2023,238.58,Duplicate Payment,Completed
REF100542,TXN10098503,23-06-2024,1012.27,Product Return,Pending
REF100543,TXN10126431,21-04-2024,1965.99,Duplicate Payment,Completed
REF100544,TXN10069204,07-05-2025,533.27,Merchant Cancellation,Completed
REF100545,TXN10006062,12-02-2025,675.2,Duplicate Payment,Completed
REF100546,TXN10129163,30-06-2023,727.45,Customer Request,Completed
REF100547,TXN10009219,09-07-2024,124.1,Duplicate Payment,Completed
REF100548,TXN10097754,22-09-2025,314.18,Failed Service,Completed
REF100549,TXN10132580,16-07-2023,1096.77,Product Return,Completed
REF100550,TXN10073935,07-02-2023,82.98,Failed Service,Completed
REF100551,TXN10091358,12-05-2023,392.32,Duplicate Payment,Completed
REF100552,TXN10184246,25-02-2024,495.3,Product Return,Completed
REF100553,TXN10139907,24-03-2025,672.49,Merchant Cancellation,Completed
REF100554,TXN10108165,05-07-2025,1367.26,Duplicate Payment,Completed
REF100555,TXN10020510,11-08-2025,1803.5,Merchant Cancellation,Completed
REF100556,TXN10077030,31-03-2024,516.07,Failed Service,Completed
REF100557,TXN10136138,16-12-2024,1667.79,Product Return,Completed
REF100558,TXN10111113,22-07-2025,1045.13,Product Return,Completed
REF100559,TXN10088033,22-03-2025,314.67,Merchant Cancellation,Completed
REF100560,TXN10179391,26-11-2023,731.25,Customer Request,Completed
REF100561,TXN10079102,13-07-2025,807.26,Duplicate Payment,Completed
REF100562,TXN10016512,15-12-2023,722.19,Product Return,Completed
REF100563,TXN10167317,04-05-2023,215.02,Product Return,Completed
REF100564,TXN10049153,18-07-2024,350.15,Customer Request,Completed
REF100565,TXN10190671,27-01-2025,1013.91,Duplicate Payment,Completed
REF100566,TXN10020698,02-05-2025,1760.42,Failed Service,Completed
REF100567,TXN10177783,30-11-2023,292.84,Product Return,Completed
REF100568,TXN10097008,08-06-2024,605.59,Product Return,Completed
REF100569,TXN10060205,28-05-2025,586.45,Customer Request,Completed
REF100570,TXN10042040,20-01-2024,334.77,Product Return,Completed
REF100571,TXN10197815,29-06-2024,654.18,Merchant Cancellation,Completed
REF100572,TXN10038435,05-06-2023,669.62,Failed Service,Completed
REF100573,TXN10080569,12-10-2025,833.96,Failed Service,Completed
REF100574,TXN10132352,01-01-2024,344.4,Failed Service,Completed
REF100575,TXN10158487,20-06-2024,205.85,Merchant Cancellation,Completed
REF100576,TXN10025608,05-10-2025,275.31,Customer Request,Completed
REF100577,TXN10167976,18-11-2025,729.79,Merchant Cancellation,Completed
REF100578,TXN10059916,24-10-2025,425.36,Failed Service,Completed
REF100579,TXN10148965,04-10-2023,316.76,Customer Request,Completed
REF100580,TXN10072596,08-12-2023,368.26,Failed Service,Completed
REF100581,TXN10187503,04-09-2025,1108.94,Customer Request,Completed
REF100582,TXN10196731,06-10-2023,278.53,Customer Request,Completed
REF100583,TXN10050437,04-10-2024,919.81,Failed Service,Completed
REF100584,TXN10167168,29-07-2024,224.06,Merchant Cancellation,Completed
REF100585,TXN10137338,10-12-2023,579.15,Product Return,Completed
REF100586,TXN10102085,23-11-2023,146.32,Customer Request,Completed
REF100587,TXN10110189,27-08-2025,626.06,Merchant Cancellation,Completed
REF100588,TXN10130075,02-12-2023,508.88,Merchant Cancellation,Completed
REF100589,TXN10165030,10-06-2025,1109.63,Customer Request,Completed
REF100590,TXN10114675,09-08-2023,449.48,Customer Request,Completed
REF100591,TXN10051692,10-05-2023,360.13,Product Return,Completed
REF100592,TXN10012035,08-04-2025,218.44,Customer Request,Completed
REF100593,TXN10169071,11-10-2024,660.12,Failed Service,Completed
REF100594,TXN10060992,07-08-2024,304.5,Failed Service,Completed
REF100595,TXN10169061,24-03-2025,272.8,Failed Service,Completed
REF100596,TXN10165724,30-01-2023,233.17,Duplicate Payment,Completed
REF100597,TXN10154412,13-07-2024,146.23,Duplicate Payment,Completed
REF100598,TXN10034834,01-03-2023,352.83,Product Return,Completed
REF100599,TXN10159005,16-11-2024,317.43,Failed Service,Completed
REF100600,TXN10031311,05-01-2024,273.03,Duplicate Payment,Pending
REF100601,TXN10023482,14-04-2023,146.53,Merchant Cancellation,Completed
REF100602,TXN10164444,14-10-2025,813.69,Product Return,Completed
REF100603,TXN10114233,10-11-2024,1218.69,Customer Request,Completed
REF100604,TXN10180548,31-08-2025,1000.15,Duplicate Payment,Completed
REF100605,TXN10128095,17-04-2023,1080.49,Merchant Cancellation,Completed
REF100606,TXN10190891,30-12-2025,802.88,Customer Request,Completed
REF100607,TXN10164441,15-05-2023,101.68,Merchant Cancellation,Completed
REF100608,TXN10043140,25-12-2023,112.2,Duplicate Payment,Completed
REF100609,TXN10143617,21-08-2025,205.24,Product Return,Completed
REF100610,TXN10133508,24-03-2023,1124.22,Product Return,Completed
REF100611,TXN10035788,26-07-2024,86.89,Failed Service,Pending
REF100612,TXN10143287,25-03-2023,529.9,Failed Service,Pending
REF100613,TXN10035958,16-01-2023,86.85,Duplicate Payment,Completed
REF100614,TXN10113502,25-11-2024,1814.85,Product Return,Completed
REF100615,TXN10179419,12-07-2024,572.83,Customer Request,Completed
REF100616,TXN10079136,06-08-2024,599.76,Duplicate Payment,Completed
REF100617,TXN10112564,25-02-2023,163.52,Product Return,Completed
REF100618,TXN10152156,24-03-2024,841.39,Product Return,Completed
REF100619,TXN10134464,05-11-2025,825.79,Duplicate Payment,Completed
REF100620,TXN10019531,19-04-2025,1665.28,Merchant Cancellation,Completed
REF100621,TXN10164215,26-01-2025,255.63,Merchant Cancellation,Completed
REF100622,TXN10014623,22-02-2025,913.24,Duplicate Payment,Completed
REF100623,TXN10144027,17-02-2024,163.75,Merchant Cancellation,Completed
REF100624,TXN10119911,03-08-2024,2155.14,Failed Service,Completed
REF100625,TXN10060302,14-06-2025,328.25,Duplicate Payment,Completed
REF100626,TXN10159672,20-06-2023,152.49,Failed Service,Completed
REF100627,TXN10112349,26-03-2024,406.09,Product Return,Completed
REF100628,TXN10016002,20-01-2024,539.29,Product Return,Pending
REF100629,TXN10050942,07-09-2023,869.2,Customer Request,Completed
REF100630,TXN10141983,02-03-2023,241.44,Merchant Cancellation,Completed
REF100631,TXN10095943,10-10-2025,2553.98,Customer Request,Completed
REF100632,TXN10073619,29-07-2025,425.51,Customer Request,Completed
REF100633,TXN10012873,01-12-2024,132.49,Product Return,Pending
REF100634,TXN10089822,14-05-2025,326.61,Product Return,Completed
REF100635,TXN10175896,22-11-2023,158.53,Merchant Cancellation,Completed
REF100636,TXN10175913,07-05-2023,359.99,Merchant Cancellation,Completed
REF100637,TXN10038173,15-07-2023,424.1,Product Return,Completed
REF100638,TXN10077320,28-10-2025,2190.92,Failed Service,Completed
REF100639,TXN10110923,23-03-2024,132.61,Merchant Cancellation,Completed
REF100640,TXN10199072,09-09-2024,810.36,Duplicate Payment,Completed
REF100641,TXN10073081,25-12-2025,229.14,Customer Request,Completed
REF100642,TXN10047164,28-11-2024,747.02,Failed Service,Completed
REF100643,TXN10131510,31-12-2025,400.6,Failed Service,Completed
REF100644,TXN10078692,16-12-2024,374.77,Duplicate Payment,Completed
REF100645,TXN10106438,16-05-2023,333.25,Product Return,Pending
REF100646,TXN10117134,14-11-2023,1139.1,Merchant Cancellation,Completed
REF100647,TXN10125898,08-05-2023,511.61,Duplicate Payment,Completed
REF100648,TXN10141827,21-11-2024,176.98,Duplicate Payment,Completed
REF100649,TXN10131868,01-05-2023,262.04,Product Return,Completed
REF100650,TXN10073662,16-05-2023,118.62,Customer Request,Rejected
REF100651,TXN10142851,26-02-2023,722.7,Product Return,Completed
REF100652,TXN10083002,17-03-2024,415.98,Merchant Cancellation,Completed
REF100653,TXN10164021,23-09-2025,425.77,Product Return,Completed
REF100654,TXN10165225,11-06-2025,152.74,Merchant Cancellation,Pending
REF100655,TXN10158293,03-08-2023,439.63,Duplicate Payment,Completed
REF100656,TXN10098924,07-11-2023,145.93,Product Return,Completed
REF100657,TXN10029586,05-12-2024,348.42,Customer Request,Completed
