Merchant_ID,Merchant_Category,City,State
MER102496,Fuel,Lucknow,Karnataka
MER102497,E-commerce,Hyderabad,West Bengal
MER102498,Travel,New Delhi,Uttar Pradesh
MER102499,Retail,Lucknow,Kerala
MER102500,Fuel,Mumbai,Delhi
MER102501,Food & Dining,Lucknow,Karnataka
MER102502,Food & Dining,Bengaluru,West Bengal
MER102503,Travel,Jaipur,Uttar Pradesh
MER102504,Entertainment,Bengaluru,Uttar Pradesh
MER102505,Retail,Pune,Telangana
MER102506,Travel,Jaipur,Kerala
MER102507,Fuel,Surat,Tamil Nadu
MER102508,Education,Bengaluru,Tamil Nadu
MER102509,Education,Hyderabad,Rajasthan
MER102510,Education,Jaipur,Gujarat
MER102511,Grocery,Kolkata,Karnataka
MER102512,Utilities,Kochi,Tamil Nadu
MER102513,Fuel,Bengaluru,West Bengal
MER102514,Fuel,Kochi,Rajasthan
MER102515,Travel,New Delhi,Rajasthan
MER102516,Retail,Kolkata,Rajasthan
MER102517,Entertainment,Bengaluru,Kerala
MER102518,Food & Dining,Mumbai,Delhi
MER102519,Grocery,Noida,Gujarat
MER102520,Healthcare,Nagpur,Karnataka
MER102521,Grocery,Surat,Karnataka
MER102522,Food & Dining,Pune,West Bengal
MER102523,Food & Dining,Surat,Maharashtra
MER102524,Education,Kochi,Telangana
MER102525,Retail,New Delhi,Tamil Nadu
MER102526,Entertainment,Lucknow,Delhi
MER102527,Travel,Chennai,Telangana
MER102528,Grocery,Pune,Gujarat
MER102529,Retail,Noida,Tamil Nadu
MER102530,Fuel,Mumbai,Delhi
MER102531,E-commerce,Jaipur,Rajasthan
MER102532,Entertainment,Pune,Maharashtra
MER102533,Entertainment,Mysuru,West Bengal
MER102534,Education,Ahmedabad,Kerala
MER102535,E-commerce,Ahmedabad,Kerala
MER102536,E-commerce,Chennai,Telangana
MER102537,Travel,Mysuru,West Bengal
MER102538,Utilities,Chennai,Kerala
MER102539,Fuel,Surat,West Bengal
MER102540,Healthcare,Surat,Karnataka
MER102541,Travel,Mysuru,Tamil Nadu
MER102542,Travel,Mysuru,Tamil Nadu
MER102543,Healthcare,Pune,Gujarat
MER102544,Grocery,Bengaluru,Uttar Pradesh
MER102545,E-commerce,Jaipur,Maharashtra
MER102546,Travel,Mysuru,Telangana
MER102547,Entertainment,Bengaluru,Delhi
MER102548,Grocery,Noida,Kerala
MER102549,Entertainment,Ahmedabad,Rajasthan
MER102550,Travel,Kolkata,West Bengal
MER102551,Healthcare,Kolkata,Karnataka
MER102552,E-commerce,New Delhi,Rajasthan
MER102553,E-commerce,Lucknow,Maharashtra
MER102554,Education,Lucknow,Karnataka
MER102555,E-commerce,Ahmedabad,Maharashtra
MER102556,Grocery,Kolkata,Kerala
MER102557,Food & Dining,Kolkata,Tamil Nadu
MER102558,Food & Dining,Kolkata,Karnataka
MER102559,Healthcare,Surat,West Bengal
MER102560,Healthcare,Pune,Uttar Pradesh
MER102561,Fuel,Chennai,Delhi
MER102562,Fuel,Pune,Gujarat
MER102563,Education,Nagpur,West Bengal
MER102564,Grocery,Chennai,Maharashtra
MER102565,Utilities,Jaipur,Gujarat
MER102566,Education,Nagpur,Maharashtra
MER102567,Education,Nagpur,Rajasthan
MER102568,Healthcare,Jaipur,West Bengal
MER102569,Healthcare,Chennai,Kerala
MER102570,Food & Dining,Ahmedabad,Delhi
MER102571,Grocery,Kolkata,Telangana
MER102572,Healthcare,Mumbai,Rajasthan
MER102573,Retail,Hyderabad,Tamil Nadu
MER102574,Education,Lucknow,Karnataka
MER102575,Grocery,Kochi,Gujarat
MER102576,Entertainment,Pune,Tamil Nadu
MER102577,Retail,Mysuru,Karnataka
MER102578,Entertainment,Nagpur,Maharashtra
MER102579,Grocery,Ahmedabad,Tamil Nadu
MER102580,Fuel,Pune,West Bengal
MER102581,Travel,Pune,West Bengal
MER102582,E-commerce,Noida,Uttar Pradesh
MER102583,Education,Bengaluru,Gujarat
MER102584,Education,New Delhi,West Bengal
MER102585,Fuel,Surat,Uttar Pradesh
MER102586,Entertainment,Lucknow,Maharashtra
MER102587,E-commerce,Surat,Uttar Pradesh
MER102588,Travel,Mysuru,Gujarat
MER102589,Retail,Nagpur,Karnataka
MER102590,Grocery,Jaipur,Telangana
MER102591,Travel,Bengaluru,Uttar Pradesh
MER102592,Utilities,Lucknow,Delhi
MER102593,Retail,Jaipur,Telangana
MER102594,E-commerce,Mumbai,West Bengal
MER102595,Retail,Nagpur,Maharashtra
MER102596,E-commerce,Hyderabad,Gujarat
MER102597,Food & Dining,Ahmedabad,Uttar Pradesh
MER102598,Healthcare,Lucknow,Telangana
MER102599,Food & Dining,Jaipur,Uttar Pradesh
MER102600,Education,Jaipur,Telangana
MER102601,E-commerce,Jaipur,Karnataka
MER102602,E-commerce,Kochi,West Bengal
MER102603,Travel,Kolkata,Tamil Nadu
MER102604,Grocery,Hyderabad,Rajasthan
MER102605,Retail,Jaipur,Gujarat
MER102606,Retail,Kochi,Delhi
MER102607,Education,Pune,West Bengal
MER102608,Fuel,Pune,Gujarat
MER102609,Education,Kochi,Gujarat
MER102610,Entertainment,Kochi,Maharashtra
MER102611,E-commerce,Nagpur,West Bengal
MER102612,Utilities,Ahmedabad,Rajasthan
MER102613,Retail,Bengaluru,Rajasthan
MER102614,Entertainment,Jaipur,Uttar Pradesh
MER102615,Healthcare,Hyderabad,Maharashtra
MER102616,Food & Dining,Kochi,Delhi
MER102617,Retail,Jaipur,Maharashtra
MER102618,Utilities,New Delhi,Karnataka
MER102619,Entertainment,Kolkata,Delhi
MER102620,Entertainment,Bengaluru,Tamil Nadu
MER102621,E-commerce,Jaipur,West Bengal
MER102622,Education,Bengaluru,West Bengal
MER102623,Food & Dining,Kolkata,Uttar Pradesh
MER102624,Healthcare,Pune,Uttar Pradesh
MER102625,Retail,Noida,Uttar Pradesh
MER102626,Utilities,Hyderabad,Telangana
MER102627,Education,Bengaluru,Tamil Nadu
MER102628,Utilities,New Delhi,West Bengal
MER102629,Entertainment,Ahmedabad,Tamil Nadu
MER102630,Grocery,Nagpur,Delhi
MER102631,Education,Bengaluru,West Bengal
MER102632,Retail,Surat,Rajasthan
MER102633,Food & Dining,Ahmedabad,Karnataka
MER102634,Grocery,Kolkata,West Bengal
MER102635,Retail,Nagpur,Gujarat
MER102636,Utilities,Pune,Gujarat
MER102637,Fuel,Noida,Maharashtra
MER102638,Travel,Mumbai,Gujarat
MER102639,Grocery,Mumbai,West Bengal
MER102640,E-commerce,Lucknow,Delhi
MER102641,Education,Mysuru,Telangana
MER102642,Healthcare,Noida,Telangana
MER102643,Retail,New Delhi,Telangana
MER102644,Food & Dining,Chennai,Tamil Nadu
MER102645,Food & Dining,Hyderabad,Rajasthan
MER102646,Travel,Lucknow,Telangana
MER102647,Fuel,Noida,Gujarat
MER102648,Entertainment,Ahmedabad,Gujarat
MER102649,Grocery,Mumbai,Rajasthan
MER102650,Grocery,Pune,West Bengal
MER102651,Fuel,Ahmedabad,Karnataka
MER102652,Food & Dining,Lucknow,Tamil Nadu
MER102653,Travel,Lucknow,Karnataka
MER102654,Grocery,Mumbai,Kerala
MER102655,Education,Kochi,Uttar Pradesh
MER102656,Food & Dining,Lucknow,Telangana
MER102657,Travel,Pune,Telangana
MER102658,Grocery,New Delhi,Rajasthan
MER102659,Travel,Mumbai,Karnataka
MER102660,Travel,Hyderabad,Maharashtra
MER102661,E-commerce,Mysuru,Telangana
MER102662,Grocery,Pune,Kerala
MER102663,Utilities,Bengaluru,Telangana
MER102664,Grocery,Kolkata,Uttar Pradesh
MER102665,Travel,Lucknow,Tamil Nadu
MER102666,Utilities,Jaipur,Gujarat
MER102667,Grocery,Kochi,Telangana
MER102668,Education,Kochi,Telangana
MER102669,Grocery,Kolkata,Tamil Nadu
MER102670,Retail,Mumbai,Delhi
MER102671,Education,Nagpur,Delhi
MER102672,Utilities,Kochi,Telangana
MER102673,E-commerce,Surat,Telangana
MER102674,Fuel,New Delhi,West Bengal
MER102675,Retail,Mumbai,Rajasthan
MER102676,Healthcare,Jaipur,Kerala
MER102677,Travel,Nagpur,West Bengal
MER102678,Travel,Mysuru,Delhi
MER102679,Grocery,Jaipur,Maharashtra
MER102680,Travel,Surat,Telangana
MER102681,Retail,Kolkata,Tamil Nadu
MER102682,Healthcare,Pune,Uttar Pradesh
MER102683,Travel,Noida,Tamil Nadu
MER102684,Grocery,Kochi,Rajasthan
MER102685,Grocery,Pune,Gujarat
MER102686,Healthcare,Surat,Delhi
MER102687,Fuel,Mumbai,West Bengal
MER102688,Education,Jaipur,Delhi
MER102689,Fuel,Pune,West Bengal
MER102690,Healthcare,Kochi,Rajasthan
MER102691,Grocery,Kolkata,Gujarat
MER102692,E-commerce,Lucknow,Delhi
MER102693,E-commerce,Chennai,Karnataka
MER102694,Entertainment,Noida,Tamil Nadu
MER102695,Healthcare,Kolkata,Delhi
MER102696,Food & Dining,Surat,West Bengal
MER102697,E-commerce,Mumbai,Uttar Pradesh
MER102698,Fuel,Ahmedabad,Karnataka
MER102699,E-commerce,Kochi,Tamil Nadu
MER102700,E-commerce,New Delhi,Tamil Nadu
MER102701,Healthcare,Pune,West Bengal
MER102702,Healthcare,Bengaluru,West Bengal
MER102703,Entertainment,Mysuru,Tamil Nadu
MER102704,E-commerce,Hyderabad,Tamil Nadu
MER102705,Retail,Ahmedabad,Rajasthan
MER102706,Travel,Bengaluru,Kerala
MER102707,Retail,Lucknow,Gujarat
MER102708,Healthcare,Surat,Rajasthan
MER102709,Entertainment,Jaipur,West Bengal
MER102710,Retail,Pune,Maharashtra
MER102711,E-commerce,Mysuru,Karnataka
MER102712,Fuel,Nagpur,Telangana
MER102713,Education,Surat,West Bengal
MER102714,Travel,Surat,Maharashtra
MER102715,E-commerce,Surat,Uttar Pradesh
MER102716,Education,New Delhi,Tamil Nadu
MER102717,Grocery,New Delhi,West Bengal
MER102718,E-commerce,Hyderabad,Delhi
MER102719,Food & Dining,Chennai,Rajasthan
MER102720,Education,Mysuru,West Bengal
MER102721,Utilities,Jaipur,Gujarat
MER102722,Grocery,Hyderabad,Maharashtra
MER102723,Fuel,Bengaluru,Rajasthan
MER102724,Retail,Nagpur,Delhi
MER102725,Healthcare,Jaipur,Maharashtra
MER102726,E-commerce,Pune,Delhi
MER102727,Entertainment,Lucknow,Karnataka
MER102728,Grocery,Kochi,Maharashtra
MER102729,Grocery,Hyderabad,Delhi
MER102730,Retail,Chennai,Telangana
MER102731,Travel,Chennai,Delhi
MER102732,Education,Surat,Gujarat
MER102733,Utilities,Kochi,Telangana
MER102734,E-commerce,Jaipur,Tamil Nadu
MER102735,E-commerce,Bengaluru,Rajasthan
MER102736,Utilities,Noida,Kerala
MER102737,E-commerce,Noida,Tamil Nadu
MER102738,Travel,Hyderabad,Maharashtra
MER102739,Fuel,Bengaluru,Karnataka
MER102740,Retail,Bengaluru,Delhi
MER102741,Healthcare,Noida,Karnataka
MER102742,Retail,New Delhi,West Bengal
MER102743,Entertainment,Bengaluru,Uttar Pradesh
MER102744,Grocery,Lucknow,Delhi
MER102745,E-commerce,Chennai,Rajasthan
MER102746,Retail,Lucknow,Kerala
MER102747,Travel,New Delhi,Kerala
MER102748,Education,Hyderabad,Delhi
MER102749,Entertainment,Kolkata,Gujarat
MER102750,Healthcare,Mumbai,Gujarat
MER102751,Fuel,Pune,Maharashtra
MER102752,Education,Bengaluru,Kerala
MER102753,Education,Nagpur,Maharashtra
MER102754,Fuel,Surat,Tamil Nadu
MER102755,Education,Nagpur,Telangana
MER102756,Grocery,Kolkata,West Bengal
MER102757,Entertainment,Noida,Telangana
MER102758,Education,Lucknow,Gujarat
MER102759,E-commerce,Noida,West Bengal
MER102760,Food & Dining,Pune,Kerala
MER102761,Healthcare,Lucknow,Tamil Nadu
MER102762,Food & Dining,Mysuru,West Bengal
MER102763,E-commerce,Kochi,Maharashtra
MER102764,E-commerce,Noida,Delhi
MER102765,E-commerce,Chennai,Maharashtra
MER102766,E-commerce,Lucknow,Tamil Nadu
MER102767,Entertainment,Bengaluru,Rajasthan
MER102768,Retail,Nagpur,Tamil Nadu
MER102769,Fuel,Hyderabad,Uttar Pradesh
MER102770,Retail,Lucknow,Uttar Pradesh
MER102771,Healthcare,Hyderabad,Rajasthan
MER102772,Fuel,Surat,Kerala
MER102773,Travel,Chennai,Gujarat
MER102774,Entertainment,New Delhi,Telangana
MER102775,Education,Nagpur,Tamil Nadu
MER102776,Retail,Kochi,Gujarat
MER102777,Food & Dining,Chennai,Telangana
MER102778,Utilities,Mysuru,Rajasthan
MER102779,Grocery,Hyderabad,Tamil Nadu
MER102780,Utilities,Chennai,Uttar Pradesh
MER102781,Fuel,Ahmedabad,Uttar Pradesh
MER102782,Entertainment,Nagpur,Telangana
MER102783,E-commerce,Mysuru,Rajasthan
MER102784,Utilities,Lucknow,Maharashtra
MER102785,Retail,Nagpur,Delhi
MER102786,Travel,Mumbai,Rajasthan
MER102787,E-commerce,Pune,Maharashtra
MER102788,Utilities,Kolkata,Kerala
MER102789,Retail,Kochi,Delhi
MER102790,Fuel,Chennai,Tamil Nadu
MER102791,Food & Dining,Surat,Kerala
MER102792,Grocery,Jaipur,Uttar Pradesh
MER102793,Healthcare,Mumbai,Tamil Nadu
MER102794,Retail,Mumbai,Maharashtra
MER102795,Food & Dining,Jaipur,Maharashtra
MER102796,Retail,Nagpur,Uttar Pradesh
MER102797,Entertainment,Nagpur,Tamil Nadu
MER102798,Grocery,Mumbai,Gujarat
MER102799,Healthcare,Jaipur,Delhi
MER102800,E-commerce,Hyderabad,Uttar Pradesh
MER102801,Education,Mumbai,Tamil Nadu
MER102802,Entertainment,Noida,Delhi
MER102803,Entertainment,Hyderabad,Gujarat
MER102804,Food & Dining,Lucknow,Kerala
MER102805,Grocery,Noida,Delhi
MER102806,Entertainment,Nagpur,West Bengal
MER102807,Utilities,Mumbai,Telangana
MER102808,Utilities,Chennai,Karnataka
MER102809,Retail,Jaipur,Kerala
MER102810,Travel,Bengaluru,Telangana
MER102811,Utilities,Noida,Gujarat
MER102812,Fuel,Mysuru,Kerala
MER102813,E-commerce,Jaipur,Tamil Nadu
MER102814,Utilities,Pune,Telangana
MER102815,Utilities,Ahmedabad,Uttar Pradesh
MER102816,E-commerce,Bengaluru,Gujarat
MER102817,Retail,Bengaluru,Telangana
MER102818,Travel,Surat,Telangana
MER102819,Grocery,Ahmedabad,Uttar Pradesh
MER102820,Food & Dining,Chennai,Gujarat
MER102821,Food & Dining,Bengaluru,Karnataka
MER102822,Utilities,Chennai,Uttar Pradesh
MER102823,Travel,Kochi,Rajasthan
MER102824,Education,Hyderabad,Gujarat
MER102825,Entertainment,Lucknow,Karnataka
MER102826,Grocery,Mysuru,Delhi
MER102827,Grocery,Chennai,Telangana
MER102828,Education,Mysuru,Kerala
MER102829,Utilities,Surat,Uttar Pradesh
MER102830,E-commerce,New Delhi,Kerala
MER102831,Education,Surat,Uttar Pradesh
MER102832,Education,Kochi,Telangana
MER102833,Entertainment,New Delhi,West Bengal
MER102834,Entertainment,Jaipur,Tamil Nadu
MER102835,Fuel,Kochi,Gujarat
MER102836,E-commerce,Kolkata,Maharashtra
MER102837,Fuel,Nagpur,Tamil Nadu
MER102838,Food & Dining,Kolkata,Telangana
MER102839,Retail,Noida,Delhi
MER102840,Retail,New Delhi,Tamil Nadu
MER102841,E-commerce,Nagpur,Tamil Nadu
MER102842,Fuel,Jaipur,Uttar Pradesh
MER102843,E-commerce,Hyderabad,Karnataka
MER102844,E-commerce,Pune,Maharashtra
MER102845,Utilities,Surat,Delhi
MER102846,Education,Ahmedabad,Tamil Nadu
MER102847,Travel,Mysuru,Rajasthan
MER102848,Retail,Ahmedabad,Rajasthan
MER102849,Grocery,Jaipur,Uttar Pradesh
MER102850,Utilities,New Delhi,Maharashtra
MER102851,Education,Lucknow,Rajasthan
MER102852,E-commerce,Mysuru,Rajasthan
MER102853,Healthcare,Hyderabad,Rajasthan
MER102854,Travel,New Delhi,Karnataka
MER102855,Retail,Kochi,Karnataka
MER102856,Entertainment,Kolkata,Tamil Nadu
MER102857,Retail,Mumbai,Uttar Pradesh
MER102858,Healthcare,Bengaluru,Maharashtra
MER102859,Retail,Kolkata,Tamil Nadu
MER102860,E-commerce,Mysuru,Telangana
MER102861,Fuel,Chennai,Tamil Nadu
MER102862,E-commerce,Kolkata,West Bengal
MER102863,Food & Dining,Pune,Karnataka
MER102864,Utilities,Surat,Karnataka
MER102865,Fuel,Jaipur,West Bengal
MER102866,Retail,New Delhi,Tamil Nadu
MER102867,E-commerce,Pune,Delhi
MER102868,Education,Lucknow,Delhi
MER102869,Utilities,Ahmedabad,Delhi
MER102870,Retail,Lucknow,Kerala
MER102871,Utilities,Nagpur,West Bengal
MER102872,E-commerce,Noida,West Bengal
MER102873,Education,Lucknow,Gujarat
MER102874,Grocery,Chennai,Telangana
MER102875,Travel,New Delhi,Maharashtra
MER102876,Food & Dining,Mumbai,Uttar Pradesh
MER102877,Fuel,Lucknow,Delhi
MER102878,Entertainment,Nagpur,West Bengal
MER102879,Travel,Mumbai,Karnataka
MER102880,Grocery,Kochi,Uttar Pradesh
MER102881,Food & Dining,Kochi,West Bengal
MER102882,Education,Jaipur,Telangana
MER102883,E-commerce,Noida,Karnataka
MER102884,Entertainment,Nagpur,Delhi
MER102885,E-commerce,Kolkata,Delhi
MER102886,Grocery,Mumbai,Delhi
MER102887,Retail,Lucknow,Telangana
MER102888,Fuel,Hyderabad,Karnataka
MER102889,Travel,Ahmedabad,Kerala
MER102890,Healthcare,Jaipur,Maharashtra
MER102891,E-commerce,Pune,Gujarat
MER102892,Retail,New Delhi,Delhi
MER102893,E-commerce,Noida,Delhi
MER102894,Utilities,Kolkata,Uttar Pradesh
MER102895,Utilities,Chennai,Rajasthan
MER102896,Fuel,Mysuru,Rajasthan
MER102897,Healthcare,Nagpur,Maharashtra
MER102898,Utilities,Bengaluru,Karnataka
MER102899,Education,Nagpur,West Bengal
MER102900,Retail,Bengaluru,Rajasthan
MER102901,Retail,Mysuru,Karnataka
MER102902,Entertainment,Noida,Maharashtra
MER102903,E-commerce,Surat,Karnataka
MER102904,Travel,Bengaluru,Tamil Nadu
MER102905,Utilities,Noida,Maharashtra
MER102906,E-commerce,Surat,Rajasthan
MER102907,Education,Bengaluru,Tamil Nadu
MER102908,Food & Dining,Mumbai,Gujarat
MER102909,Entertainment,Lucknow,Delhi
MER102910,Utilities,Nagpur,Telangana
MER102911,Retail,Surat,West Bengal
MER102912,Fuel,Nagpur,Tamil Nadu
MER102913,Travel,Mysuru,Telangana
MER102914,Food & Dining,Surat,Maharashtra
MER102915,Healthcare,Pune,Gujarat
MER102916,Entertainment,Lucknow,Uttar Pradesh
MER102917,Education,Lucknow,Uttar Pradesh
MER102918,Education,Jaipur,Delhi
MER102919,Grocery,Bengaluru,Telangana
MER102920,Healthcare,New Delhi,Gujarat
MER102921,Grocery,Surat,West Bengal
MER102922,Grocery,Bengaluru,Gujarat
MER102923,Food & Dining,Nagpur,Telangana
MER102924,Retail,Mumbai,Maharashtra
MER102925,Fuel,Ahmedabad,Gujarat
MER102926,E-commerce,Hyderabad,Rajasthan
MER102927,Food & Dining,Jaipur,Delhi
MER102928,Healthcare,Kochi,West Bengal
MER102929,Education,Ahmedabad,Tamil Nadu
MER102930,E-commerce,Surat,Kerala
MER102931,Grocery,Pune,Telangana
MER102932,Travel,Pune,Tamil Nadu
MER102933,Grocery,Chennai,Telangana
MER102934,Fuel,Chennai,Gujarat
MER102935,Grocery,Kolkata,Delhi
MER102936,Utilities,New Delhi,Uttar Pradesh
MER102937,Fuel,Mysuru,West Bengal
MER102938,Retail,Noida,West Bengal
MER102939,Entertainment,Mumbai,Uttar Pradesh
MER102940,Utilities,Noida,Rajasthan
MER102941,Food & Dining,Bengaluru,Kerala
MER102942,Utilities,Mysuru,Gujarat
MER102943,Utilities,Hyderabad,Telangana
MER102944,Utilities,Kochi,Tamil Nadu
MER102945,E-commerce,Nagpur,Uttar Pradesh
MER102946,Entertainment,Mysuru,Tamil Nadu
MER102947,Education,Kochi,Tamil Nadu
MER102948,Utilities,Ahmedabad,Rajasthan
MER102949,E-commerce,Surat,Rajasthan
MER102950,Education,Chennai,Maharashtra
MER102951,Entertainment,Kochi,Tamil Nadu
MER102952,Food & Dining,Pune,West Bengal
MER102953,Education,Kochi,Gujarat
MER102954,Entertainment,Surat,Tamil Nadu
MER102955,Fuel,Surat,Rajasthan
MER102956,Entertainment,Lucknow,West Bengal
MER102957,Utilities,Surat,Delhi
MER102958,Entertainment,Chennai,Rajasthan
MER102959,Healthcare,Pune,Rajasthan
MER102960,Education,Mumbai,Tamil Nadu
MER102961,Grocery,Hyderabad,Maharashtra
MER102962,Retail,Jaipur,Tamil Nadu
MER102963,Fuel,Ahmedabad,Karnataka
MER102964,Entertainment,Jaipur,Kerala
MER102965,Food & Dining,Kolkata,Maharashtra
MER102966,E-commerce,Pune,Kerala
MER102967,Entertainment,Ahmedabad,Karnataka
MER102968,Education,Kolkata,Karnataka
MER102969,Healthcare,Chennai,Rajasthan
MER102970,Utilities,Surat,Gujarat
MER102971,Travel,Kochi,Kerala
MER102972,Grocery,Kolkata,West Bengal
MER102973,Travel,Ahmedabad,Karnataka
MER102974,Food & Dining,Surat,West Bengal
MER102975,Education,Mysuru,Kerala
MER102976,Education,Mumbai,Kerala
MER102977,Retail,Kolkata,Gujarat
MER102978,E-commerce,Surat,West Bengal
MER102979,Grocery,Mysuru,Tamil Nadu
MER102980,Food & Dining,Mumbai,Delhi
MER102981,Entertainment,Hyderabad,Karnataka
MER102982,Travel,Kolkata,Kerala
MER102983,Retail,Chennai,Uttar Pradesh
MER102984,Utilities,Kolkata,Maharashtra
MER102985,E-commerce,Pune,Maharashtra
MER102986,Travel,Pune,Karnataka
MER102987,Healthcare,Mumbai,West Bengal
MER102988,Entertainment,Bengaluru,Uttar Pradesh
MER102989,Fuel,Noida,Kerala
MER102990,Retail,New Delhi,West Bengal
MER102991,Utilities,Noida,Gujarat
MER102992,Utilities,New Delhi,West Bengal
MER102993,Healthcare,Pune,Telangana
MER102994,Utilities,Chennai,Kerala
MER102995,Retail,Bengaluru,Kerala
MER102996,Retail,New Delhi,Gujarat
MER102997,Utilities,Hyderabad,West Bengal
MER102998,Grocery,Lucknow,Telangana
MER102999,Entertainment,Jaipur,Delhi
MER103000,Retail,Mysuru,Kerala
