Transaction_ID,Customer_ID,Merchant_ID,Transaction_Date,Transaction_Amount,Payment_Method,Channel,Transaction_Status,Transaction_Fee,Currency
TXN10000282,CUST105982,MER102437,04-08-2023,1185.65,UPI,Mobile App,Success,3.56,INR
TXN10000283,CUST108901,MER101367,20-11-2024,399.65,Debit Card,Mobile App,Success,0.8,INR
TXN10000284,CUST112253,MER100825,29-10-2025,1230.55,Credit Card,Web,Success,9.84,INR
TXN10000285,CUST112722,MER100185,03-05-2025,1028.27,Debit Card,POS,Success,2.06,INR
TXN10000286,CUST113420,MER100722,12-11-2025,250.35,UPI,Mobile App,Success,0.75,INR
TXN10000287,CUST111941,MER100721,27-03-2023,336.25,Debit Card,Mobile App,Success,1.01,INR
TXN10000288,CUST101143,MER102574,08-02-2023,912.04,UPI,Mobile App,Success,2.74,INR
TXN10000289,CUST101872,MER100050,01-07-2024,832.84,Credit Card,Mobile App,Success,2.5,INR
TXN10000290,CUST114142,MER100618,03-09-2024,1839.8,Debit Card,Mobile App,Success,9.2,INR
TXN10000291,CUST115044,MER102397,03-08-2025,2262.76,Credit Card,Mobile App,Success,4.53,INR
TXN10000292,CUST102581,MER102979,20-08-2023,756.48,UPI,Mobile App,Declined,3.78,INR
TXN10000293,CUST107898,MER101048,04-04-2025,286.6,Credit Card,Web,Success,0.86,INR
TXN10000294,CUST113982,MER102892,22-05-2023,1413.51,UPI,Mobile App,Success,7.07,INR
TXN10000295,CUST108225,MER100602,02-03-2024,1428.05,Debit Card,POS,Success,11.42,INR
TXN10000296,CUST108068,MER101904,07-06-2023,461.68,UPI,Web,Success,2.31,INR
TXN10000297,CUST103259,MER100801,08-04-2025,320.75,Debit Card,Web,Success,0.64,INR
TXN10000298,CUST101260,MER102875,09-04-2025,252.35,UPI,Mobile App,Success,0.76,INR
TXN10000299,CUST118817,MER101118,11-07-2025,1512.99,Debit Card,Web,Success,3.03,INR
TXN10000300,CUST103001,MER100057,21-02-2025,1199.69,Credit Card,POS,Success,6,INR
TXN10000301,CUST112581,MER100153,27-03-2023,892.87,Net Banking,POS,Success,2.68,INR
TXN10000302,CUST111849,MER102364,23-01-2023,274.56,UPI,Web,Failed,0.55,INR
TXN10000303,CUST108029,MER101362,23-02-2024,2448.79,Credit Card,Mobile App,Success,12.24,INR
TXN10000304,CUST108468,MER100650,17-03-2025,1429.02,UPI,Web,Success,4.29,INR
TXN10000305,CUST104121,MER100254,10-11-2024,3023.59,Debit Card,Mobile App,Success,6.05,INR
TXN10000306,CUST114219,MER102446,25-01-2025,772.59,Net Banking,Web,Success,6.18,INR
TXN10000307,CUST103039,MER100025,21-01-2023,863.49,Debit Card,Mobile App,Failed,2.59,INR
TXN10000308,CUST119460,MER101556,13-06-2025,879.98,Debit Card,Mobile App,Success,1.76,INR
TXN10000309,CUST116425,MER102207,23-09-2024,1626.93,UPI,Mobile App,Success,4.88,INR
TXN10000310,CUST109033,MER101354,02-03-2024,1600.61,UPI,Mobile App,Success,3.2,INR
TXN10000311,CUST108425,MER100655,04-10-2024,546.23,Credit Card,Mobile App,Success,1.09,INR
TXN10000312,CUST107303,MER102116,02-03-2024,416.02,Net Banking,Mobile App,Success,1.25,INR
TXN10000313,CUST117096,MER102867,22-03-2025,409.23,UPI,Mobile App,Success,0.82,INR
TXN10000314,CUST101046,MER100311,16-09-2025,1373.64,UPI,POS,Success,2.75,INR
TXN10000315,CUST117010,MER101619,21-06-2024,671.47,Credit Card,Mobile App,Success,1.34,INR
TXN10000316,CUST114254,MER102198,24-01-2024,1830.43,Wallet,Mobile App,Success,9.15,INR
TXN10000317,CUST104302,MER100359,03-07-2024,1510.19,UPI,Mobile App,Success,4.53,INR
TXN10000318,CUST111847,MER101807,22-05-2023,2920.48,Debit Card,Mobile App,Success,5.84,INR
TXN10000319,CUST113016,MER101955,05-04-2025,945.94,UPI,Mobile App,Success,2.84,INR
TXN10000320,CUST117918,MER102273,21-03-2024,297.55,Credit Card,Mobile App,Success,0.89,INR
TXN10000321,CUST107803,MER101910,14-12-2024,479.87,Credit Card,Mobile App,Success,1.44,INR
TXN10000322,CUST104826,MER102435,07-01-2024,638.82,Credit Card,Mobile App,Success,1.28,INR
TXN10000323,CUST108739,MER101335,17-04-2023,275.96,Debit Card,Web,Success,1.38,INR
TXN10000324,CUST108430,MER102028,14-01-2024,298.74,UPI,Web,Success,0.6,INR
TXN10000325,CUST112628,MER102121,25-09-2023,1462.85,UPI,POS,Success,7.31,INR
TXN10000326,CUST109162,MER100254,07-09-2025,511.89,UPI,Mobile App,Failed,1.02,INR
TXN10000327,CUST111244,MER100329,14-10-2023,4615.67,UPI,Web,Success,23.08,INR
TXN10000328,CUST115357,MER100083,25-12-2024,918.62,Credit Card,POS,Success,1.84,INR
TXN10000329,CUST104762,MER101296,05-03-2024,874.11,Credit Card,Mobile App,Failed,6.99,INR
TXN10000330,CUST109908,MER100053,10-08-2025,766.13,UPI,Mobile App,Success,1.53,INR
TXN10000331,CUST103458,MER100086,06-12-2025,1040.91,UPI,Mobile App,Success,2.08,INR
TXN10000332,CUST114562,MER101814,16-10-2023,1523.54,UPI,Mobile App,Failed,7.62,INR
TXN10000333,CUST102934,MER101551,01-08-2024,2713.37,Net Banking,Mobile App,Success,8.14,INR
TXN10000334,CUST114335,MER101241,18-04-2023,1996.24,UPI,Mobile App,Success,9.98,INR
TXN10000335,CUST114866,MER100265,21-11-2025,799.8,UPI,Mobile App,Success,2.4,INR
TXN10000336,CUST118140,MER100017,05-08-2025,766.42,Debit Card,Web,Success,2.3,INR
TXN10000337,CUST115555,MER101010,09-03-2025,1111.77,UPI,Mobile App,Success,2.22,INR
TXN10000338,CUST105897,MER100753,06-02-2024,2792.94,Net Banking,Mobile App,Success,5.59,INR
TXN10000339,CUST109966,MER102503,23-03-2024,920.71,Credit Card,Mobile App,Success,1.84,INR
TXN10000340,CUST109631,MER101521,01-02-2025,1473.88,Credit Card,Mobile App,Success,4.42,INR
TXN10000341,CUST118324,MER100781,14-01-2024,1404.77,UPI,POS,Success,7.02,INR
TXN10000342,CUST104962,MER102076,18-02-2023,1767.07,Credit Card,Mobile App,Success,5.3,INR
TXN10000343,CUST118332,MER102632,19-09-2024,2308.68,UPI,POS,Success,6.93,INR
TXN10000344,CUST118948,MER102385,15-10-2024,886.26,UPI,Mobile App,Success,4.43,INR
TXN10000345,CUST107616,MER102465,01-09-2025,594.98,UPI,Mobile App,Success,1.78,INR
TXN10000346,CUST119971,MER102959,09-10-2024,593.02,Credit Card,Mobile App,Success,1.19,INR
TXN10000347,CUST104089,MER100372,17-04-2025,2238.48,UPI,POS,Success,6.72,INR
TXN10000348,CUST106323,MER101401,15-10-2024,357.79,Debit Card,Mobile App,Success,1.07,INR
TXN10000349,CUST112110,MER102524,17-11-2023,130.2,UPI,Mobile App,Declined,0.39,INR
TXN10000350,CUST119920,MER101027,13-09-2025,415.84,UPI,Web,Success,3.33,INR
TXN10000351,CUST110547,MER101620,11-06-2023,100.51,UPI,Mobile App,Success,0.2,INR
TXN10000352,CUST118550,MER101885,19-06-2025,1839.55,Wallet,Mobile App,Success,14.72,INR
TXN10000353,CUST111473,MER101533,28-03-2023,1798.37,Credit Card,Mobile App,Success,5.4,INR
TXN10000354,CUST110693,MER102577,30-03-2023,420,Credit Card,Mobile App,Success,0.84,INR
TXN10000355,CUST113999,MER102191,04-03-2025,1084.57,UPI,Web,Success,5.42,INR
TXN10000356,CUST109260,MER100045,20-06-2023,638,Credit Card,Mobile App,Success,1.91,INR
TXN10000357,CUST114011,MER101794,07-10-2025,2018.22,Wallet,Mobile App,Success,6.05,INR
TXN10000358,CUST106234,MER102675,05-01-2024,307.97,UPI,POS,Success,0.62,INR
TXN10000359,CUST100392,MER100645,29-11-2024,435.8,UPI,Mobile App,Success,2.18,INR
TXN10000360,CUST104523,MER102813,08-03-2023,418.85,Debit Card,Web,Success,1.26,INR
TXN10000361,CUST111019,MER100785,11-02-2024,2143.93,UPI,Mobile App,Success,6.43,INR
TXN10000362,CUST115500,MER102671,17-05-2023,1273.06,UPI,Mobile App,Declined,6.37,INR
TXN10000363,CUST103545,MER102359,13-06-2024,957.64,Debit Card,Mobile App,Success,1.92,INR
TXN10000364,CUST112708,MER100497,25-08-2025,2066.67,UPI,Mobile App,Success,6.2,INR
TXN10000365,CUST102154,MER100278,28-01-2025,958.02,Credit Card,Mobile App,Declined,2.87,INR
TXN10000366,CUST106879,MER101657,31-03-2023,454.16,Credit Card,POS,Success,0.91,INR
TXN10000367,CUST103300,MER101922,07-01-2024,1130.63,UPI,Web,Failed,3.39,INR
TXN10000368,CUST101512,MER102929,21-02-2024,1380.75,UPI,Mobile App,Success,2.76,INR
TXN10000369,CUST103464,MER102894,11-05-2025,655.57,Debit Card,Mobile App,Success,1.31,INR
TXN10000370,CUST100359,MER101572,10-01-2024,1732.7,Credit Card,Mobile App,Failed,5.2,INR
TXN10000371,CUST115353,MER102074,08-08-2023,2175.7,UPI,Mobile App,Success,6.53,INR
TXN10000372,CUST112523,MER101185,02-07-2024,451.14,Debit Card,Mobile App,Success,0.9,INR
TXN10000373,CUST101989,MER101286,18-04-2023,390.04,UPI,POS,Success,1.17,INR
TXN10000374,CUST111703,MER101275,28-01-2023,3967.3,Credit Card,Mobile App,Success,7.93,INR
TXN10000375,CUST104152,MER102061,13-09-2024,972.06,UPI,Web,Success,1.94,INR
TXN10000376,CUST100651,MER101201,05-08-2024,281.44,Debit Card,Mobile App,Success,1.41,INR
TXN10000377,CUST104939,MER100551,02-01-2025,276.67,Debit Card,Mobile App,Success,0.83,INR
TXN10000378,CUST108516,MER101950,16-09-2024,973.06,UPI,Mobile App,Success,2.92,INR
TXN10000379,CUST102943,MER102050,15-06-2025,918.65,Credit Card,Mobile App,Success,1.84,INR
TXN10000380,CUST111773,MER101452,07-08-2025,1855.91,Debit Card,Mobile App,Success,5.57,INR
TXN10000381,CUST114091,MER101751,20-04-2023,2892.15,Debit Card,Mobile App,Success,14.46,INR
TXN10000382,CUST104940,MER102096,23-02-2025,1851.93,UPI,Mobile App,Success,9.26,INR
TXN10000383,CUST115113,MER101096,26-11-2025,1262.51,UPI,Mobile App,Success,3.79,INR
TXN10000384,CUST107695,MER100172,05-04-2023,520.07,UPI,Web,Success,1.04,INR
TXN10000385,CUST111886,MER102274,16-09-2024,795.01,Debit Card,Web,Success,3.98,INR
TXN10000386,CUST103125,MER101260,04-05-2025,265.05,UPI,Mobile App,Declined,0.8,INR
TXN10000387,CUST118753,MER100481,29-07-2024,1559.2,UPI,Mobile App,Success,3.12,INR
TXN10000388,CUST103615,MER101975,24-02-2024,650.74,Debit Card,Mobile App,Success,1.3,INR
TXN10000389,CUST105426,MER100686,21-08-2024,1806.39,UPI,POS,Success,14.45,INR
TXN10000390,CUST111355,MER101301,30-01-2023,1673.91,Net Banking,Web,Success,3.35,INR
TXN10000391,CUST113594,MER101790,14-02-2024,541.85,UPI,Web,Success,2.71,INR
TXN10000392,CUST108459,MER100002,29-01-2023,1079.31,Credit Card,POS,Success,3.24,INR
TXN10000393,CUST109221,MER100646,19-04-2025,2608.38,Net Banking,Web,Success,20.87,INR
TXN10000394,CUST105210,MER101369,23-07-2025,889.92,Debit Card,Mobile App,Success,1.78,INR
TXN10000395,CUST119235,MER100526,24-03-2023,900.87,Debit Card,POS,Success,4.5,INR
TXN10000396,CUST118941,MER100280,18-06-2023,712.93,UPI,Web,Success,2.14,INR
TXN10000397,CUST102074,MER101197,25-03-2025,2765.79,Wallet,POS,Success,8.3,INR
TXN10000398,CUST118257,MER100576,03-01-2025,927.84,Net Banking,Mobile App,Success,1.86,INR
TXN10000399,CUST103394,MER102472,08-06-2023,588.28,UPI,Mobile App,Success,2.94,INR
TXN10000400,CUST108126,MER102917,19-11-2023,4156.6,UPI,Mobile App,Success,8.31,INR
TXN10000401,CUST119755,MER101796,18-08-2023,592.6,UPI,Mobile App,Declined,2.96,INR
TXN10000402,CUST116073,MER100839,22-10-2023,983.58,Debit Card,Mobile App,Success,1.97,INR
TXN10000403,CUST109486,MER102789,14-05-2024,765.75,UPI,Mobile App,Success,6.13,INR
TXN10000404,CUST106223,MER100872,15-08-2025,748.94,Credit Card,Mobile App,Success,2.25,INR
TXN10000405,CUST116744,MER100019,20-10-2023,231.05,UPI,Mobile App,Failed,0.46,INR
TXN10000406,CUST105659,MER101842,14-11-2024,3885.31,Debit Card,Web,Success,31.08,INR
TXN10000407,CUST102554,MER100420,31-01-2024,2488.15,UPI,POS,Success,4.98,INR
TXN10000408,CUST106768,MER102900,05-02-2024,583.09,Wallet,Mobile App,Success,1.17,INR
TXN10000409,CUST109224,MER100026,19-02-2024,1979.88,Debit Card,Web,Success,9.9,INR
TXN10000410,CUST108506,MER102348,11-10-2025,1052.08,Credit Card,Web,Success,3.16,INR
TXN10000411,CUST111040,MER102773,06-06-2025,848.22,UPI,Mobile App,Success,1.7,INR
TXN10000412,CUST105202,MER101024,02-11-2023,139.21,UPI,Mobile App,Success,0.7,INR
TXN10000413,CUST101102,MER102733,05-10-2024,2822.22,Credit Card,POS,Success,14.11,INR
TXN10000414,CUST106582,MER102438,07-01-2025,392.39,UPI,Mobile App,Success,1.96,INR
TXN10000415,CUST119479,MER100129,11-04-2025,334.29,UPI,Web,Success,0.67,INR
TXN10000416,CUST102717,MER101047,03-06-2024,1632.21,UPI,POS,Success,13.06,INR
TXN10000417,CUST114860,MER102932,24-09-2024,600.78,UPI,Mobile App,Success,1.2,INR
TXN10000418,CUST112540,MER102742,04-07-2023,607.6,Credit Card,Web,Success,1.82,INR
TXN10000419,CUST107927,MER100620,07-12-2025,7750.43,UPI,Mobile App,Success,15.5,INR
TXN10000420,CUST117186,MER100884,10-06-2023,652.46,Net Banking,Mobile App,Success,1.96,INR
TXN10000421,CUST115344,MER102248,05-10-2025,1814.71,Net Banking,Web,Success,3.63,INR
TXN10000422,CUST112314,MER101468,28-04-2023,1623.42,UPI,Web,Success,3.25,INR
TXN10000423,CUST111004,MER102347,25-02-2023,1240.67,UPI,Mobile App,Success,3.72,INR
TXN10000424,CUST116318,MER100005,17-09-2025,1169.99,UPI,Mobile App,Declined,5.85,INR
TXN10000425,CUST119785,MER102661,14-06-2024,1039.87,UPI,Mobile App,Success,3.12,INR
TXN10000426,CUST103013,MER100315,30-04-2024,390.49,Net Banking,Web,Success,1.17,INR
TXN10000427,CUST112705,MER100095,16-04-2023,588.22,UPI,Mobile App,Success,1.18,INR
TXN10000428,CUST107464,MER101949,23-03-2024,4920.43,UPI,Mobile App,Success,9.84,INR
TXN10000429,CUST112217,MER102665,07-12-2025,2083.92,UPI,Mobile App,Failed,16.67,INR
TXN10000430,CUST101353,MER102867,09-09-2023,755.07,UPI,Web,Success,3.78,INR
TXN10000431,CUST104818,MER101929,05-01-2023,656.39,UPI,Web,Success,1.31,INR
TXN10000432,CUST105391,MER102760,02-10-2025,450.34,Debit Card,POS,Success,0.9,INR
TXN10000433,CUST115461,MER100539,20-03-2025,825.4,UPI,Web,Failed,1.65,INR
TXN10000434,CUST117220,MER102285,23-05-2025,1139.32,UPI,Mobile App,Failed,5.7,INR
TXN10000435,CUST119799,MER100653,22-06-2023,1406.45,Credit Card,Web,Success,2.81,INR
TXN10000436,CUST110637,MER100031,29-04-2024,1096.72,UPI,Mobile App,Success,2.19,INR
TXN10000437,CUST109101,MER102407,31-03-2025,1390.13,Wallet,Web,Success,4.17,INR
TXN10000438,CUST106336,MER102862,23-02-2024,694.66,UPI,Mobile App,Success,1.39,INR
TXN10000439,CUST113943,MER101938,04-09-2024,428.48,Credit Card,Mobile App,Success,1.29,INR
TXN10000440,CUST102178,MER100854,02-09-2025,178.33,UPI,Mobile App,Success,0.36,INR
TXN10000441,CUST118017,MER100840,29-06-2025,1332.63,Net Banking,POS,Success,4,INR
TXN10000442,CUST107306,MER102100,10-07-2024,1210.11,UPI,POS,Success,2.42,INR
TXN10000443,CUST118465,MER102876,06-04-2023,3080.91,UPI,Mobile App,Success,9.24,INR
TXN10000444,CUST117485,MER101515,09-10-2025,1420.56,UPI,Mobile App,Success,4.26,INR
TXN10000445,CUST113571,MER100113,11-11-2023,3076.68,UPI,Mobile App,Declined,6.15,INR
TXN10000446,CUST113316,MER100262,17-08-2025,615.69,Credit Card,Mobile App,Success,3.08,INR
TXN10000447,CUST115836,MER101178,06-10-2025,684.26,UPI,Mobile App,Success,1.37,INR
TXN10000448,CUST114322,MER101530,28-07-2023,1781.26,Net Banking,Mobile App,Success,5.34,INR
TXN10000449,CUST113181,MER102198,25-07-2024,1240.35,Net Banking,Mobile App,Success,6.2,INR
TXN10000450,CUST114722,MER101688,14-01-2023,831.91,Debit Card,Mobile App,Success,1.66,INR
TXN10000451,CUST110484,MER101380,20-02-2023,589.97,UPI,Web,Failed,4.72,INR
TXN10000452,CUST117444,MER102677,19-10-2025,1462.77,UPI,Mobile App,Success,2.93,INR
TXN10000453,CUST111378,MER102280,06-08-2023,1214.68,Credit Card,Mobile App,Success,2.43,INR
TXN10000454,CUST113023,MER100814,07-08-2023,1814.54,Credit Card,Mobile App,Success,3.63,INR
TXN10000455,CUST115624,MER100598,19-03-2025,649.7,Debit Card,POS,Success,1.95,INR
TXN10000456,CUST105317,MER101071,12-05-2025,540.58,Credit Card,Web,Declined,2.7,INR
TXN10000457,CUST116542,MER100528,20-09-2024,531.13,Credit Card,Web,Success,1.06,INR
TXN10000458,CUST119598,MER101886,11-11-2024,3853.3,UPI,Web,Success,7.71,INR
TXN10000459,CUST118718,MER102185,26-04-2023,488.58,UPI,Mobile App,Declined,1.47,INR
TXN10000460,CUST118189,MER101507,09-06-2025,2118.19,UPI,Web,Success,4.24,INR
TXN10000461,CUST115138,MER102900,10-06-2023,605.79,Debit Card,Mobile App,Success,3.03,INR
TXN10000462,CUST106614,MER101918,18-02-2024,85.2,Credit Card,Mobile App,Success,0.26,INR
TXN10000463,CUST112155,MER101277,03-11-2024,1562.46,Credit Card,POS,Success,7.81,INR
TXN10000464,CUST100935,MER102847,25-05-2025,658.9,UPI,Mobile App,Success,1.32,INR
TXN10000465,CUST117230,MER100844,23-12-2023,798.28,UPI,Mobile App,Success,2.39,INR
TXN10000466,CUST102261,MER101638,18-07-2023,1066.13,Credit Card,Mobile App,Success,2.13,INR
TXN10000467,CUST101641,MER102439,12-03-2025,1560.41,Debit Card,POS,Success,4.68,INR
TXN10000468,CUST101053,MER100967,20-10-2024,1104.43,Debit Card,Mobile App,Success,3.31,INR
TXN10000469,CUST101441,MER100375,26-12-2023,1453.86,Debit Card,Mobile App,Success,2.91,INR
TXN10000470,CUST116622,MER102213,11-07-2023,518.11,Wallet,Web,Success,4.14,INR
TXN10000471,CUST106367,MER100731,21-03-2025,636.25,UPI,Mobile App,Success,1.27,INR
TXN10000472,CUST102769,MER100533,12-06-2024,243.73,UPI,Mobile App,Success,1.95,INR
TXN10000473,CUST110215,MER101790,05-03-2024,951.4,UPI,Mobile App,Failed,4.76,INR
TXN10000474,CUST119966,MER100101,11-09-2023,811.92,UPI,Web,Success,4.06,INR
TXN10000475,CUST105462,MER100194,11-02-2023,2060.89,UPI,Mobile App,Success,4.12,INR
TXN10000476,CUST117282,MER102825,23-06-2023,828.31,Wallet,Mobile App,Success,4.14,INR
TXN10000477,CUST115060,MER102491,30-12-2025,1132.06,UPI,Web,Success,9.06,INR
TXN10000478,CUST110407,MER102658,18-11-2025,2656.57,UPI,Mobile App,Success,7.97,INR
TXN10000479,CUST119886,MER100804,11-10-2025,610.1,Credit Card,Web,Declined,3.05,INR
TXN10000480,CUST113666,MER101153,06-12-2023,309.77,Credit Card,Web,Success,2.48,INR
TXN10000481,CUST100613,MER100425,13-01-2025,639.85,UPI,Mobile App,Success,1.28,INR
TXN10000482,CUST114871,MER102395,15-10-2023,3328.66,UPI,Mobile App,Success,9.99,INR
TXN10000483,CUST117672,MER102658,23-12-2025,696.47,Debit Card,Mobile App,Success,1.39,INR
TXN10000484,CUST106143,MER100021,09-12-2024,664.8,UPI,Mobile App,Success,3.32,INR
TXN10000485,CUST111296,MER102403,28-04-2024,478.07,Wallet,Mobile App,Success,3.82,INR
TXN10000486,CUST117268,MER100883,31-10-2024,2309.55,UPI,Mobile App,Success,4.62,INR
TXN10000487,CUST112357,MER102929,20-03-2025,1319.56,Credit Card,Mobile App,Success,6.6,INR
TXN10000488,CUST101198,MER101080,16-09-2023,1810.47,Debit Card,Mobile App,Success,3.62,INR
TXN10000489,CUST119938,MER100696,28-03-2025,1590.71,Credit Card,Mobile App,Success,4.77,INR
TXN10000490,CUST117833,MER100503,12-04-2025,1760.06,UPI,Mobile App,Success,5.28,INR
TXN10000491,CUST108138,MER100788,08-02-2024,675.58,Debit Card,POS,Success,1.35,INR
TXN10000492,CUST109107,MER102053,21-01-2023,871.52,Debit Card,Web,Success,4.36,INR
TXN10000493,CUST101140,MER100945,04-05-2025,2180.67,Credit Card,Mobile App,Success,6.54,INR
TXN10000494,CUST115528,MER101420,13-07-2023,202.9,Debit Card,Mobile App,Success,1.01,INR
TXN10000495,CUST117952,MER102810,11-10-2024,762.14,Wallet,Web,Success,2.29,INR
TXN10000496,CUST105789,MER100453,06-08-2024,1385.42,Credit Card,Mobile App,Success,4.16,INR
TXN10000497,CUST106350,MER100647,06-04-2025,2608.56,Wallet,POS,Success,13.04,INR
TXN10000498,CUST119848,MER100672,29-12-2024,337.45,Debit Card,Mobile App,Success,1.01,INR
TXN10000499,CUST116188,MER101950,17-08-2023,2637.96,UPI,Web,Success,5.28,INR
TXN10000500,CUST115352,MER100605,30-10-2023,269.56,UPI,Mobile App,Success,0.54,INR
TXN10000501,CUST111997,MER100103,04-07-2024,522.04,Debit Card,Mobile App,Success,1.57,INR
TXN10000502,CUST118521,MER102909,17-05-2023,518.06,UPI,Mobile App,Success,2.59,INR
TXN10000503,CUST115521,MER101412,17-07-2023,3474.68,UPI,Web,Success,6.95,INR
TXN10000504,CUST101757,MER100140,21-11-2024,1619.18,UPI,Web,Failed,8.1,INR
TXN10000505,CUST118370,MER102531,04-05-2023,1253.28,Credit Card,Web,Success,3.76,INR
TXN10000506,CUST105251,MER102824,09-09-2023,1385.58,Credit Card,Mobile App,Success,2.77,INR
TXN10000507,CUST113622,MER102887,14-05-2023,1093.91,UPI,Mobile App,Success,2.19,INR
TXN10000508,CUST110481,MER102191,29-11-2025,504.02,UPI,Mobile App,Success,1.51,INR
TXN10000509,CUST105872,MER102679,04-10-2025,424.46,UPI,Web,Success,0.85,INR
TXN10000510,CUST111427,MER102177,30-05-2025,1331.08,UPI,POS,Success,3.99,INR
TXN10000511,CUST110395,MER101433,24-12-2025,858.29,Wallet,POS,Success,4.29,INR
TXN10000512,CUST113775,MER100314,19-07-2025,2386.62,Credit Card,Mobile App,Success,19.09,INR
TXN10000513,CUST102451,MER100404,23-10-2025,914.19,UPI,Mobile App,Success,2.74,INR
TXN10000514,CUST105477,MER102208,04-11-2023,1961.2,UPI,POS,Declined,5.88,INR
TXN10000515,CUST118536,MER102829,26-12-2025,1071.28,UPI,Mobile App,Success,3.21,INR
TXN10000516,CUST112038,MER101285,23-08-2023,845.22,UPI,POS,Success,2.54,INR
TXN10000517,CUST116490,MER100409,03-03-2025,4163.01,Debit Card,Web,Success,20.82,INR
TXN10000518,CUST112892,MER101617,10-11-2025,720.86,Credit Card,POS,Success,1.44,INR
TXN10000519,CUST103849,MER100480,15-02-2023,553.9,UPI,Mobile App,Success,1.66,INR
TXN10000520,CUST100844,MER101064,14-01-2025,2585.35,Credit Card,Mobile App,Success,7.76,INR
TXN10000521,CUST108743,MER101186,22-08-2025,791.32,UPI,Mobile App,Success,1.58,INR
TXN10000522,CUST104883,MER100926,24-06-2024,2413.82,UPI,Mobile App,Success,7.24,INR
TXN10000523,CUST100661,MER100929,30-04-2025,883.73,UPI,Mobile App,Success,1.77,INR
TXN10000524,CUST118614,MER101673,04-10-2023,1451.26,Debit Card,Web,Success,4.35,INR
TXN10000525,CUST116528,MER100482,18-04-2025,738.22,Net Banking,Mobile App,Success,2.21,INR
TXN10000526,CUST110228,MER102587,20-08-2023,913.95,UPI,Mobile App,Success,4.57,INR
TXN10000527,CUST112781,MER101555,26-10-2024,755.06,UPI,Mobile App,Success,6.04,INR
